split,source,video_uid,clip_uid,annotator_uid,ann_idx,query,response,label,video_start_time,video_end_time,video_fps,video_length
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,2026220717408153,1,"When I start packing the pears fruit into the carrier bag, remind me to check if all items from the shopping list are in the bag.",Please check if all items from the shopping list are in the bag.,pack_food_items_/_groceries_into_bags_/_boxes,366.9768186,368.6880386,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,2026220717408153,2,"As I start to arrange or organize items in the fridge, remind me to check the expiry date of the items.",Remember to check the expiry date of the items.,arrange_/_organize_items_in_fridge,421.7319486,423.0537286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,2026220717408153,3,"As I pick up the Modelo beer from the fridge, remind me to check its expiry date.",Remember to check the expiry date of the beer.,put_away_(or_take_out)_food_items_in_the_fridge,423.4264786,426.7278786,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,2026220717408153,4,Remind me to check the shopping list when I start standing in the queue at the supermarket.,Please check your shopping list now.,stand_in_the_queue_/_line_at_a_shop_/_supermarket,430.7168686,480.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,0,"As I start to look at the shopping list, remind me to check the items in it.",Remember to check the items in the shopping list.,read_a_book_/_magazine_/_shopping_list_etc.,66.1590786,71.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,1,"As I start to read the shopping list again after interacting with man Y, remind me to check the expiry dates of the snacks.",Remember to check the expiry dates of the snacks.,read_a_book_/_magazine_/_shopping_list_etc.,75.81533859999999,77.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,2,"When I start to look at the shopping list again after interacting with man Y, remind me to check the expiry dates of the snacks.",Remember to check the expiry dates of the snacks.,read_a_book_/_magazine_/_shopping_list_etc.,80.78234859999999,91.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,3,"When I start talking to someone after I pick snacks from the shelves, remind me to ask about the price of the snacks.",Remember to ask about the price of the snacks.,converse_/_interact_with_someone,143.2684686,161.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,4,"When I start to look at the shopping list again after picking snacks from the shelves, remind me to check the expiry dates of the snacks.",Remember to check the expiry dates of the snacks.,read_a_book_/_magazine_/_shopping_list_etc.,241.5810586,242.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,5,"When I start to look at the shopping list again after putting the boxes of snacks in the grocery bag, remind me to check the expiry dates of the snacks.",Remember to check the expiry dates of the snacks.,read_a_book_/_magazine_/_shopping_list_etc.,268.5544886,270.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,6,"When I start interacting with lady A in the supermarket, after I've looked at the price tag of the boxes of snacks, remind me to ask her about the price of the can of chocolate spread.",Remember to ask lady A about the price of the can of chocolate spread.,converse_/_interact_with_someone,270.8372286,286.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,7,"When I start to look at the shopping list again after interacting with lady A, remind me to check the expiry dates of the items in the grocery bag.",Remember to check the expiry dates of the items in the grocery bag.,read_a_book_/_magazine_/_shopping_list_etc.,286.3304086,289.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,8,"When I start interacting with person X after looking at the snacks on the shelves, remind me to ask about the price of snacks.",Remember to ask about the price of snacks.,converse_/_interact_with_someone,290.61949860000004,293.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,9,"As I start to weigh the grapes, remind me to check the price per pound.",Remember to check the price per pound of grapes.,weigh_food_/_ingredient_using_a_weighing_scale,327.5770086,329.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,10,"When I start to weigh the pears fruit in the supermarket again, remind me to check the price per weight.",Remember to check the price per weight.,weigh_food_/_ingredient_using_a_weighing_scale,354.52331860000004,357.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,12,"When I start to look at the paper again after putting the pears fruit in the carrier bag, remind me to check the expiry dates of the items in the carrier bag.",Remember to check the expiry dates of the items in the carrier bag.,read_a_book_/_magazine_/_shopping_list_etc.,377.3219886,381.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,14,"When I start to interact with someone in the supermarket, remind me to ask about the location of a specific snack.",Remember to ask about the location of a specific snack.,converse_/_interact_with_someone,21.119048600000003,41.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,e1450603-37e4-479b-a070-e591681bbf96,1722309667829243,15,"When I start interacting with man Y in the supermarket, remind me to ask about the shopping list.",Remember to ask about the shopping list.,converse_/_interact_with_someone,57.0421586,65.0210286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,a9bdf0fc-fa91-4c58-8951-3d850e07e6cb,2509730762373438,3,"When I start browsing through other items on the rack or shelf again after walking in the shopping mall, remind me to check the shopping list.",Remember to check the shopping list.,browse_through_other_items_on_rack_/_shelf,1011.0055186000001,1013.1347286,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,a9bdf0fc-fa91-4c58-8951-3d850e07e6cb,1588080197957682,0,"Next time I start using my phone, please remind me to check the battery level.",Remember to check the battery level.,use_phone,884.6669386,1000.2945086000001,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,a9bdf0fc-fa91-4c58-8951-3d850e07e6cb,1588080197957682,1,"When I start to converse with someone after walking in the shopping mall, remind me to check the time.",Remember to check the time.,converse_/_interact_with_someone,1032.9689286,1200.0430285999998,30.0,44052
train,moments,14c123f4-06ab-4b51-aa26-95b0e3adf6eb,a9bdf0fc-fa91-4c58-8951-3d850e07e6cb,1588080197957682,2,"When I start reading a book again after looking around the store, remind me to drink water.",Remember to drink water.,read_a_book_/_magazine_/_shopping_list_etc.,813.5140986,880.2123986,30.0,44052
train,moments,d55c3204-8dfe-44c4-8822-d748e6fe6d8a,177faf63-83d2-4b44-af22-5bd8f142bc97,2259958324043911,0,"When I start eating my ice cream, remind me to start eating.",You can start eating your ice cream now.,eat_a_snack,741.01122,1075.6,30.0,35598
train,moments,d55c3204-8dfe-44c4-8822-d748e6fe6d8a,177faf63-83d2-4b44-af22-5bd8f142bc97,2259958324043911,2,"When I start eating the ice cream while sitting in the store shade with man Y, remind me to sanitize my hands.",Remember to sanitize your hands.,eat_a_snack,1085.26809,1183.6,30.0,35598
train,moments,d55c3204-8dfe-44c4-8822-d748e6fe6d8a,177faf63-83d2-4b44-af22-5bd8f142bc97,3966810330100610,1,"When I start to converse with man Y after he eats his ice cream, remind me to check the time.",Remember to check the time.,converse_/_interact_with_someone,1095.02806,1097.77947,30.0,35598
train,moments,d55c3204-8dfe-44c4-8822-d748e6fe6d8a,177faf63-83d2-4b44-af22-5bd8f142bc97,2026220717408153,1,"Next time I'm with man Y in the store shade and he starts to use his phone, please remind me to sanitize my hands.",Remember to sanitize your hands.,use_phone,1070.6972,1082.5226400000001,30.0,35598
train,moments,d55c3204-8dfe-44c4-8822-d748e6fe6d8a,177faf63-83d2-4b44-af22-5bd8f142bc97,2026220717408153,2,"When I start to interact with man Y again after eating ice cream, remind me to check the time.",Remember to check the time.,converse_/_interact_with_someone,1159.85315,1164.2744400000001,30.0,35598
train,moments,067037a6-71a9-4850-ac51-59183eeb6359,3e6e85b9-3500-4b59-a127-04926a4a691c,1980142755361387,0,"As I start to walk up the stairs from the laundry room, remind me to turn off the lights.",Remember to turn off the lights in the laundry room.,walk_down_stairs_/_walk_up_stairs,20.493173079166667,27.847403079166664,30.0,13643
train,moments,067037a6-71a9-4850-ac51-59183eeb6359,3e6e85b9-3500-4b59-a127-04926a4a691c,1980142755361387,1,"When I start arranging and organizing the clothes in the closet or dresser, remind me to sort them by color.",Remember to sort the clothes by color.,arrange_/_organize_clothes_in_closet/dresser,38.53438307916667,76.78502307916666,30.0,13643
train,moments,067037a6-71a9-4850-ac51-59183eeb6359,3e6e85b9-3500-4b59-a127-04926a4a691c,1980142755361387,3,"When I start talking to man X after walking down the stairs, remind me to greet him.",Remember to greet man X.,converse_/_interact_with_someone,92.74817307916666,93.76440307916667,30.0,13643
train,moments,067037a6-71a9-4850-ac51-59183eeb6359,3e6e85b9-3500-4b59-a127-04926a4a691c,2350156435005164,1,"When I start to unload the washing machine, remind me to start the next load of laundry.",Remember to start the next load of laundry.,load_/_unload_a_washing_machine_or_dryer,107.01446307916666,129.20913307916666,30.0,13643
train,moments,067037a6-71a9-4850-ac51-59183eeb6359,3e6e85b9-3500-4b59-a127-04926a4a691c,2350156435005164,2,Remind me to call mom when I start hanging the clothes on the drying rack after I balance it in the bathroom.,Remember to call your mom.,hang_clothes_to_dry,188.91858307916664,429.49941307916663,30.0,13643
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2155450897887044,0,"When I start using my phone again after picking a plate from the kitchen, remind me to check the fridge for leftovers.",Remember to check the fridge for leftovers.,use_phone,1579.01776,1626.03751,30.0,54000
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2155450897887044,1,"When I start to serve food onto a plate, remind me to wash my hands.",Remember to wash your hands.,serve_food_onto_a_plate,1637.05306,1639.86539,30.0,54000
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2591907027591212,0,"As I start using my phone, remind me to check the battery level.",Remember to check the battery level.,use_phone,1266.16299,1266.16299,30.0,54000
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2591907027591212,1,"When I start washing my hands after serving the food, remind me to turn off the stove.",Remember to turn off the stove.,wash_hands,1649.79325,1654.0,30.0,54000
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2010343629093827,0,"When I take the bread out of the toaster, remind me to butter the toast.",Remember to butter the toast.,make_toast_/_use_a_toaster,1633.0702,1635.6390900000001,30.0,54000
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2010343629093827,1,"Next time I'm about to spread something on bread in the kitchen, please remind me to wash my hands first.",Remember to wash your hands before you start spreading.,spread_cheese_/_jelly_/_butter_/_etc._on_bread,1660.3020099999999,1667.7401399999999,30.0,54000
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2010343629093827,2,"As I start to put away or take out food items in the fridge, remind me to check the expiry date of the food items.",Remember to check the expiry date of the food items.,put_away_(or_take_out)_food_items_in_the_fridge,1392.9785200000001,1399.50965,30.0,54000
train,moments,81c4eff3-339b-456f-ad02-c086bc65261a,0831977c-3101-4acc-86ed-231320694c3d,2010343629093827,3,"When I start using my phone again after going back to another room from the kitchen, remind me to charge it.",Remember to charge your phone.,use_phone,1729.475,1740.0,30.0,54000
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3646021758831767,0,"When I start to use my phone, remind me to check the battery level.",Remember to check the battery level.,use_phone,0.020703079166666666,1.0085930791666669,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,1,"When I start to unload the washing machine, remind me to separate colors from whites.",Remember to separate colors from whites.,load_/_unload_a_washing_machine_or_dryer,16.691833079166667,27.783703079166667,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,3,"When I start to remove another item from the washing machine after hanging the shirt on the drying rack, remind me to check the pockets for any items.",Remember to check the pockets for any items.,load_/_unload_a_washing_machine_or_dryer,29.705703079166664,34.54170307916667,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,5,"When I start to remove another item from the washing machine after hanging the underwear on the drying rack, remind me to separate colors from whites.",Remember to separate colors from whites.,load_/_unload_a_washing_machine_or_dryer,37.358123079166674,39.296703079166676,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,9,"When I start to unload the washing machine again after hanging the trousers on the drying rack, remind me to check the pockets.",Remember to check the pockets.,load_/_unload_a_washing_machine_or_dryer,50.500253079166676,52.71570307916667,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,12,"When I start to unload the washing machine again after hanging the socks on the drying rack, remind me to check the pockets for any items.",Remember to check the pockets for any items.,load_/_unload_a_washing_machine_or_dryer,71.49694307916667,76.01070307916666,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,14,"When I start unloading the washing machine after removing the coat, remind me to clean the lint filter.",Remember to clean the lint filter.,load_/_unload_a_washing_machine_or_dryer,76.01124307916666,84.03170307916666,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,18,"When I start to unload the washing machine after removing a dress, remind me to separate colors from whites.",Remember to separate colors from whites.,load_/_unload_a_washing_machine_or_dryer,94.51691307916667,110.35770307916667,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,22,"When I start unloading the washing machine after picking clothes from the floor, remind me to check the pockets for any items.",Remember to check the pockets for any items.,load_/_unload_a_washing_machine_or_dryer,126.18982307916667,139.73070307916666,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,24,"When I start to unload the washing machine after hanging the socks in the drying rack, remind me to clean the lint filter.",Remember to clean the lint filter.,load_/_unload_a_washing_machine_or_dryer,139.73076307916665,156.59370307916666,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,26,"When I start to unload the washing machine after putting the coat on the drying rack, remind me to clean the lint filter.",Remember to clean the lint filter.,load_/_unload_a_washing_machine_or_dryer,161.11972307916665,167.09170307916665,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,28,"When I start to unload the washing machine after hanging the socks on the drying rack, remind me to check the pockets for any items.",Remember to check the pockets for any items.,load_/_unload_a_washing_machine_or_dryer,174.16876307916664,178.46470307916664,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,30,"When I start to unload the washing machine after removing the vest, remind me to check the pockets for any items.",Remember to check the pockets for any items.,load_/_unload_a_washing_machine_or_dryer,178.46515307916664,187.13670307916667,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,32,"When I start to unload the washing machine after I pick up a towel from the bedroom, remind me to pick up hangers first.",Remember to pick up hangers first.,load_/_unload_a_washing_machine_or_dryer,205.42398307916665,230.68770307916665,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,34,"When I start to unload the washing machine after hanging the towel on the drying rack, remind me to separate whites from colors.",Remember to separate whites from colors.,load_/_unload_a_washing_machine_or_dryer,262.55499307916665,270.32070307916666,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,36,"When I start to hang clothes in the closet or on hangers, remind me to sort them by type first.",Remember to sort clothes by type before hanging.,hang_clothes_in_closet_/_on_hangers,320.60964307916663,378.00370307916666,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3911765125516239,38,"When I start loading clothes into the washing machine after hanging the shirt on the drying rack, remind me to add fabric softener.",Remember to add fabric softener.,load_/_unload_a_washing_machine_or_dryer,392.22023307916663,419.39370307916664,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3308772905828273,1,"Next time I start hanging clothes to dry, please remind me to sort them by type first.",Remember to sort clothes by type before hanging.,hang_clothes_to_dry,27.191713079166664,387.33370307916664,30.0,15032
train,moments,f7eba194-18eb-49c4-bccf-df29755ecccd,97e95a11-e47a-4aa9-83ea-8423b7acd2ff,3308772905828273,2,"When I start walking towards the stairs after hanging the clothes on the drying rack, remind me to check if I have all the laundry items.",Remember to check if you have all the laundry items.,walk_down_stairs_/_walk_up_stairs,190.05323307916666,473.93170307916665,30.0,15032
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,da97fc86-8af7-4c48-800e-19f1b10d019d,5454637001229097,0,"When I start arranging the pillows on the couch or chair, remind me to check the time.",Remember to check the time.,arrange_pillows_on_couch_/_chair,2655.0005286,2657.0000286,30.0,104622
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,da97fc86-8af7-4c48-800e-19f1b10d019d,3887588661266194,1,Remind me to drink water when I start eating the chips again.,Remember to drink water.,eat_a_snack,2643.0659486,2644.1830286,30.0,104622
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,7850dc24-e168-41c8-a13a-b7cb82f292e4,2871189876254506,1,Let me know when I should start doing some exercise with woman X.,You should start exercising now.,do_some_exercise,299.33349860000004,319.7670286,30.0,104622
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,7850dc24-e168-41c8-a13a-b7cb82f292e4,1489821847807878,0,"When I start interacting with woman X, please remind me to start recording the conversation.",Start recording the conversation now.,converse_/_interact_with_someone,180.0210286,660.0430286,30.0,104622
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,abe0a963-3dd8-47f7-866f-fbe94a8e70c3,1903421036430213,0,"Next time I'm playing the 'Sorry' game with woman X and we're about to start a new round, remind me to ask her about the rules of the game.",Remember to ask woman X about the rules of the 'Sorry' game.,converse_/_interact_with_someone,2070.0210286,2070.0210286,30.0,104622
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,abe0a963-3dd8-47f7-866f-fbe94a8e70c3,1903421036430213,1,"Next time I start playing the 'Sorry' board game with woman X in the living room after we've finished playing 'Connect Four', please remind me to set a timer for the game.",Remember to set a timer for the game.,play_board_game_or_card_game,2071.6739786000003,2463.7830286000003,30.0,104622
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,abe0a963-3dd8-47f7-866f-fbe94a8e70c3,2560035770730523,1,"Next time I start interacting with woman X after we finish playing the Sorry game, please remind me to close the board game.",Remember to close the board game.,converse_/_interact_with_someone,2483.2853686000003,2550.0210286,30.0,104622
train,moments,1b1acfa6-ee3b-483c-9c0a-245d70d7125f,abe0a963-3dd8-47f7-866f-fbe94a8e70c3,5454637001229097,1,Remind me to drink water when I start drinking the coke.,Remember to hydrate.,drink_beverage,2220.6395486,2222.6390286,30.0,104622
train,moments,11d1b06e-7407-4845-a2f9-b975de5edb82,199244cf-f8eb-439f-9f08-049711673f69,2553815044733424,0,"As I start to operate the water hose, remind me to check the water pressure.",Remember to check the water pressure.,operate_a_water_hose,2078.73575,2124.2999999999997,30.0,63788
train,moments,11d1b06e-7407-4845-a2f9-b975de5edb82,199244cf-f8eb-439f-9f08-049711673f69,1588080197957682,1,"Next time I start cleaning a metallic item, please remind me to wear gloves.",Remember to wear gloves.,clean_/_wipe_/_oil_metallic_item,2025.94948,2058.12927,30.0,63788
train,moments,11d1b06e-7407-4845-a2f9-b975de5edb82,199244cf-f8eb-439f-9f08-049711673f69,1588080197957682,2,"When I start fixing the pipes again, remind me to check the pipe connections.",Remember to check the pipe connections.,fix_pipe_/_plumbing,2062.22636,2065.55014,30.0,63788
train,moments,3194600a-3767-4467-b3ba-247dac1b360e,01fe35f5-2171-44e3-af7c-2e80f9928b4b,3286936984710911,0,"When I start moving or shifting around construction material, please remind me to wear safety gloves.",Don't forget to wear your safety gloves.,move_/_shift_around_construction_material,720.0,1200.0,30.0,82784
train,moments,3194600a-3767-4467-b3ba-247dac1b360e,01fe35f5-2171-44e3-af7c-2e80f9928b4b,2537763326265700,0,"Next time I start using a hammer or nail gun to fix a nail, please remind me to wear safety gloves.",Remember to wear safety gloves.,use_hammer_/_nail-gun_to_fix_nail,742.2982,774.825,30.0,82784
train,moments,3194600a-3767-4467-b3ba-247dac1b360e,01fe35f5-2171-44e3-af7c-2e80f9928b4b,1673125692724159,0,"When I start applying cement on the concrete wall again after hitting the concrete block with the trowel, remind me to hydrate.",Remember to hydrate.,prepare_or_apply_cement_/_concrete_/_mortar,1173.10867,1199.37,30.0,82784
train,moments,3194600a-3767-4467-b3ba-247dac1b360e,01fe35f5-2171-44e3-af7c-2e80f9928b4b,1673125692724159,2,"When I start to mix the cement with the trowel after fixing the concrete block in the wall, remind me to hydrate.",Remember to hydrate.,prepare_or_apply_cement_/_concrete_/_mortar,822.9663,830.179,30.0,82784
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2542077815876635,0,"Next time I'm about to interact with man A in the garden after adjusting a tree in a hole, please remind me to put on gloves.",Remember to put on gloves.,converse_/_interact_with_someone,454.07014,919.155,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2542077815876635,1,"As I start to dismantle the sack in the garden, remind me to drink water.",Remember to drink water.,dismantle_other_item,542.9798499999999,577.951,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2542077815876635,3,"When I start to dig or till the soil by hand, remind me to drink water.",Remember to drink water.,dig_or_till_the_soil_by_hand,773.32246,780.671,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2542077815876635,5,"When I start to tie up the branches or plants with string, remind me to wear gloves.",Remember to wear gloves.,tie_up_branches_/_plants_with_string,880.8806999999999,882.892,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2485908618150181,0,Remind me to put on safety gloves when I start to cut the thread with a knife again.,Please put on your safety gloves now.,cut_other_item_using_tool,472.13496,478.134,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2485908618150181,1,Remind me to take a break when I start packing soil into the ground or a pot.,You should take a break now.,pack_soil_into_the_ground_or_a_pot_/_container,602.82413,637.8240000000001,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2485908618150181,2,Remind me to water the plant when I start planting it into the ground.,Remember to water the plant.,plant_seeds_/_plants_/_flowers_into_ground,853.88865,928.8879999999999,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2811294845609145,0,Remind me to put on safety gloves when I start to cut the thread with a knife again.,Remember to put on safety gloves.,cut_thread_/_paper_/_cardboard_using_scissors_/_knife_/_cutter,917.8930700000001,923.55314,30.0,75332
train,moments,aabc5114-a6a1-459d-81ed-99370385a7e4,b8993b4d-05ab-4ba5-b8db-4ada7cf29a53,2811294845609145,1,"When I start to dig or till the soil with a hoe or other tool, please remind me to wear gloves.",Remember to wear gloves.,dig_or_till_the_soil_with_a_hoe_or_other_tool,603.3613,638.6804,30.0,75332
train,moments,06ddd32b-c698-4686-a0ee-322ef353b280,095bab2b-eb7c-4fad-8838-a07a369d23ce,2350156435005164,0,"As I start to drive the forklift again after adjusting the forks, remind me to check the fuel level.",Remember to check the fuel level.,drive_a_vehicle,154.92966,299.39532,30.0,23733
train,moments,06ddd32b-c698-4686-a0ee-322ef353b280,095bab2b-eb7c-4fad-8838-a07a369d23ce,1980142755361387,0,Remind me to put on safety gloves when I start fixing the wooden plank.,Please put on your safety gloves now.,fix_other_item,0.0,20.51992,30.0,23733
train,moments,06ddd32b-c698-4686-a0ee-322ef353b280,095bab2b-eb7c-4fad-8838-a07a369d23ce,1980142755361387,1,Remind me to check the safety measures when I start operating the forklift.,Please remember to check the safety measures.,operate_a_forklift,36.33765,124.41054,30.0,23733
train,moments,06ddd32b-c698-4686-a0ee-322ef353b280,095bab2b-eb7c-4fad-8838-a07a369d23ce,1980142755361387,3,"When I start moving the construction material, remind me to wear gloves.",Remember to wear gloves.,move_/_shift_around_construction_material,132.00466,146.97236,30.0,23733
train,moments,06ddd32b-c698-4686-a0ee-322ef353b280,095bab2b-eb7c-4fad-8838-a07a369d23ce,1980142755361387,4,Remind me to check the forklift's safety measures when I climb into the forklift for the second time and hold the steering wheel with my left hand.,Please check the forklift's safety measures.,operate_a_forklift,154.40378,299.4573,30.0,23733
train,moments,06ddd32b-c698-4686-a0ee-322ef353b280,095bab2b-eb7c-4fad-8838-a07a369d23ce,1980142755361387,5,"Next time I start arranging or organizing items, like the iron meshes on the forklift, please remind me to wear gloves for safety.",Remember to wear gloves for safety.,arrange_/_organize_other_items,377.99586,414.55988,30.0,23733
train,moments,06ddd32b-c698-4686-a0ee-322ef353b280,095bab2b-eb7c-4fad-8838-a07a369d23ce,1980142755361387,6,"Next time I start arranging wooden planks on the forks of the forklift after loosening the ratchet straps on the trailer, please remind me to wear gloves.",Remember to wear gloves.,arrange_/_organize_other_items,456.09015,480.0,30.0,23733
train,moments,8e7cb14a-216a-4b10-8883-df789a5ec9d9,7e6e6c1a-a5ad-4346-b540-32ef2679776b,3469912873098872,0,"When I start to measure the ceiling with the tape measure again, remind me to double-check the measurements.",Remember to double-check the measurements.,measure_wooden_item_using_tape_/_ruler,840.82465,853.60118,30.0,32240
train,moments,8e7cb14a-216a-4b10-8883-df789a5ec9d9,7e6e6c1a-a5ad-4346-b540-32ef2679776b,3469912873098872,2,"As I pick up the tripod stand to take a photo or record a video, remind me to check the battery level of the camera.",Remember to check the battery level of the camera.,take_photo_/_record_video_with_a_camera,927.6136799999999,930.0,30.0,32240
